,code,date,zdt,preclose,open,high,low,close,vol,pre2_price,pre3_price,pre5_price,pre10_price,pre15_price,pre30_price,pre3_ema_price,pre5_ema_price,pre10_ema_price,pre15_ema_price,pre30_ema_price,pre3_ema_vol,pre5_ema_vol,pre10_ema_vol,pre15_ema_vol,pre30_ema_vol,dapan,pre0_lasheng_rat,pre1_lasheng_rat,pre3_lasheng_rat,dadan_rat
1013,SH603096,2018-03-30,涨停,71.2374,69.5934,78.3581,69.5934,78.3581,1326320.0,74.1825,74.6061,70.723,73.3555,73.0731,61.3128,74.3943,73.10815925925927,73.52618508506255,73.75964131793017,70.62643907328953,591334.5,722558.2962962964,618361.7761942504,612922.3488498279,588100.5332762026,0.26470235539534,0.23225806451613001,0.47802187256166,0.490958483169681,0.10644736136197215
1014,SH603098,2018-01-17,涨停,17.5484,18.5812,19.3002,18.4192,19.3002,7475760.0,17.3053,17.8319,17.9838,18.8749,18.1458,18.0648,17.5686,17.729877777777777,18.09527972608375,18.028525864744328,18.15340035600137,964000.0,1023126.6666666667,1748045.7486555919,1213515.156553141,1488892.5586030826,0.23502921788257997,1.2214551248008,2.0244529834731804,3.81515093220929,0.06394370264850326
1015,SH603098,2018-02-23,非涨跌停,15.7156,16.0902,17.2851,15.9991,16.9712,4747140.0,15.3713,15.5434,15.3409,16.475,17.7711,18.4799,15.45735,15.433529629629632,15.737093081002785,16.191544006995258,16.908039157866643,390950.0,495929.6296296297,677442.7798493403,767737.1449707582,1510652.1506935984,0.62611689126614,2.833031946956,4.1150832290073005,5.10004007241051,0.0
1016,SH603099,2018-03-27,涨停,11.0429,11.4387,12.1492,11.4387,12.1492,2313390.0,10.7993,11.4286,11.3575,11.6316,11.3474,10.7384,11.113949999999999,11.196255555555556,11.339152032480516,11.345746795514637,11.226601062762402,699339.0,690669.7777777779,665094.178783024,716137.9849171425,747445.5386946166,1.0507313667262,1.0126582278481,1.5215640802654,3.7675712327063997,0.0
1017,SH603099,2018-04-23,涨停,12.0985,13.3063,13.3063,13.1236,13.3063,4654600.0,12.0985,11.5301,11.4692,11.8447,12.1594,11.3778,11.8143,11.64738888888889,11.655029290862457,11.738233002337642,11.607265643023743,2882345.0,2144001.777777778,1678582.315378386,1988596.1342926312,1482114.309592822,-0.11495850782489,9.9832214765101,0.0,0.0,0.0
1018,SH603100,2018-03-01,涨停,9.61234,9.61234,10.5746,9.42808,10.5746,7401670.0,9.50997,9.54068,9.36666,9.19263,9.53045,10.3289,9.525324999999999,9.453101111111112,9.33904678868383,9.34905405175026,9.676994403057344,1027040.0,815513.6296296297,873711.0924226646,1038550.6896871433,1054038.8521759382,0.44017195760703004,5.4081632653061,6.4390911003576,6.75039286518114,0.0
1019,SH603108,2018-03-01,非涨跌停,70.4125,71.4431,77.4645,70.9549,77.0848,4748120.0,71.2804,71.1177,71.2804,73.1248,75.0777,68.5138,71.19905,71.03529629629631,71.5475807718608,72.10025660793586,71.37177104792453,1051608.0,848409.777777778,1547811.484747254,1719706.5893415853,1479697.62931709,0.44017195760703004,1.1339475549256002,1.2048695407412031,1.2758418615360931,0.09265471446232904
1020,SH603117,2017-10-13,非涨跌停,12.451,12.5626,13.6991,12.5322,13.0903,12345900.0,12.7148,12.6844,,,,,12.6996,,,,,2842790.0,,,,,0.13062224978589998,1.4437689969604999,1.9017842641360698,4.392454782975641,0.06720626405931905
1021,SH603117,2018-02-02,涨停,7.87447,7.80344,8.66598,7.64108,8.66598,12325300.0,8.46303,8.89937,9.19365,9.2038,9.77206,10.1475,8.6812,8.844124814814815,8.992971284899921,9.165184895804606,9.484767380588714,2122190.0,2056041.4814814818,2115686.5834089695,2202222.4615867306,1790441.2230844027,0.43809363558826,4.40097799511,5.1398942512676395,4.64969817283627,0.0
1022,SH603117,2018-02-08,涨停,7.9658,7.88462,8.76745,7.86433,8.76745,11758200.0,7.83388,8.27023,7.87447,9.25453,9.17336,9.8228,8.052055,8.066147407407408,8.531593638823901,8.674700089825311,9.13038709525159,7422330.0,6762451.111111112,5364274.025109414,4334282.634770183,3309891.6602951623,-1.4266029263339999,5.3658536585366,6.6004215597712,8.10104812618724,0.0
1023,SH603118,2018-03-28,涨停,16.0646,17.6801,17.6801,17.6801,17.6801,1881580.0,15.4588,15.3242,17.0967,17.2762,16.6704,15.2345,15.3915,16.133585185185183,16.64547810537787,16.758814425174293,16.484916047282656,4660305.0,4597639.25925926,3680714.0076001324,3376357.0217148634,2862797.8984897947,-1.4008183414076,10.055865921788,0.0,0.0,0.0
1024,SH603118,2018-03-29,非涨跌停,17.6801,19.4526,19.4526,17.9269,18.241,20034700.0,16.0646,15.4588,16.9397,17.2089,16.9397,15.6383,15.7617,16.07957777777778,16.52880623801959,16.71356639464442,16.51617283975653,3455900.0,3595573.3333333335,3647410.702051434,3466666.3408165323,2901086.022831673,1.2247741241204,10.02538071066,0.0,0.0,0.0
1025,SH603126,2018-02-23,非涨跌停,12.2389,12.5122,13.4689,12.3907,13.0741,11142200.0,11.9048,11.8745,11.6163,13.2866,15.0481,15.4581,11.88965,11.803592592592594,12.232971663049499,12.871639480625241,13.709033041760957,1621385.0,2087407.4074074079,2470952.3845757986,2830362.6136072455,3559383.9102473385,0.62611689126614,0.5701254275940699,2.3102646387309695,2.7760580614510597,0.0
1026,SH603126,2018-03-15,涨停,13.3322,13.1348,14.6685,13.1348,14.6685,21511700.0,13.7574,13.8485,13.894,13.1955,12.2389,15.3366,13.80295,13.820370370370373,13.567262793466902,13.318647904905596,13.561950004606674,4360270.0,6081214.444444446,4820153.064224663,4906676.957716853,4631558.206103852,-0.0082032410701639,3.5369774919614,4.950020970222299,6.82459380956602,0.021599415427220194
1027,SH603127,2018-03-08,涨停,54.43,55.21,59.87,54.22,59.87,2875660.0,54.56,52.06,51.72,49.71,47.69,56.91,53.31,52.72740740740742,52.03874838509722,50.95918917254121,52.483913436116694,904381.0,769243.2592592593,672461.0452490232,589667.8169740275,674906.5189948096,0.511604478205,1.6468590831918999,3.2160951583773,4.10143663499972,0.04105624485006397
1028,SH603127,2018-03-19,涨停,56.83,57.5,62.51,57.1,62.51,3599160.0,56.9,58.87,61.77,52.06,53.86,55.44,57.885,59.27407407407408,57.39450776196204,56.7120352967637,54.690568554834485,1115020.0,1485950.0000000005,1367587.7056121689,1300944.7850731993,1039412.0436305781,0.28655468301302,0.33707865168539003,1.14614014035853,2.45412492110922,0.023850718999394456
1029,SH603127,2018-03-26,涨停,64.0,62.05,70.4,62.05,70.4,2693940.0,62.17,63.52,62.51,61.77,52.06,50.64,62.845,62.97222222222223,61.601231694944325,59.25858051528139,56.162432105630955,2687145.0,3282021.4814814823,2590810.0754518304,2109929.6966066165,1549514.4770490483,-0.60388338982878,0.77297452046951,0.77297452046951,0.93093893649844,0.10611391412051871
1030,SH603127,2018-03-27,非涨跌停,70.4,73.99,77.44,72.6,73.3,4631190.0,64.0,62.17,64.88,60.23,54.56,46.15,63.085,63.78296296296298,61.78434306246447,60.236783132981415,56.01900025518245,3054560.0,3886389.6296296306,2662056.091190502,2522305.131229341,1816519.8462562338,1.0507313667262,2.0558777016342,3.1752806867088,3.765015763082705,0.09161912535547322
1031,SH603127,2018-03-28,非涨跌停,73.3,77.08,80.63,74.5,76.75,6076330.0,70.4,64.0,63.52,58.87,54.43,46.8,67.2,65.72000000000001,63.12737255691309,61.48713793188901,57.040771702539864,3374690.0,3087322.222222223,2657978.488707216,2453818.006940092,1793997.2037839259,-1.4008183414076,0.12440905697935,2.50627124014075,2.5215542763945398,0.07876779373209708
1032,SH603127,2018-04-24,涨停,69.95,70.0,76.95,70.0,76.95,2126840.0,76.86,81.89,74.15,78.84,76.19,60.88,79.375,77.80148148148149,78.54200182496753,78.03683857553409,72.73839248154937,2161695.0,1999601.8518518521,1986708.7993061035,2489505.340660759,2680598.753775735,1.9854876708434999,0.77275703994761,0.8514043069550811,0.98267404940932,0.12204944745626559
1033,SH603128,2017-10-19,非涨跌停,19.6369,19.595,21.6026,19.4487,20.6407,28319800.0,19.9296,19.1559,19.595,,,,19.542749999999998,19.5624962962963,,,,8320110.0,8779003.703703705,,,,-0.34366374770314,5.3007135575943,4.995835508813809,8.76514558774361,0.06160780237815833
1034,SH603128,2017-10-20,涨停,20.6407,22.711,22.711,22.711,22.711,11133800.0,19.6369,19.9296,19.2814,,,,19.783250000000002,19.525351851851852,,,,9564900.0,7744224.444444446,,,,0.25150051688757,10.030395136778,0.0,0.0,0.0
1035,SH603128,2017-10-23,涨停,22.711,24.9905,24.9905,24.9905,24.9905,4904310.0,20.6407,19.6369,19.1559,18.8004,,,20.1388,19.872344444444444,19.55761869765125,,,18125550.0,14473842.962962963,11128245.198240608,,,0.060704755274889007,10.036832412523001,0.0,0.0,0.0
1036,SH603128,2017-10-24,非涨跌停,24.9905,26.9144,27.5,25.346,25.9943,108885000.0,22.711,20.6407,19.9296,18.6749,,,21.675849999999997,20.971392592592593,20.1103405872337,,,19726800.0,14497637.037037037,11034686.647507224,,,0.22329701638626,2.7365129007037003,2.1149122791030806,0.0,0.16779660403675511
1037,SH603128,2017-10-31,非涨跌停,22.4391,22.7947,24.6768,22.23,24.384,58510100.0,24.2376,25.5551,25.9943,19.9296,18.6749,,24.896349999999998,25.094259259259264,23.337133237150084,22.31455705049615,,62585100.0,79612518.51851854,47903696.17999321,37852997.64372302,,0.08863425671253698,2.1663778162911997,2.3399889274023096,1.9073878206439,0.06493519912250041
1038,SH603128,2018-01-04,涨停,17.692,17.7338,19.4696,17.462,19.4696,14613800.0,17.2947,17.1274,16.8346,17.3783,18.0057,19.4487,17.21105,17.080914814814818,17.184377516304068,17.36482709359582,17.93623759030988,5625015.0,8202834.074074075,6897054.784711437,6738117.857890617,8005977.716746175,0.4927713804366,2.4202420242023996,6.903000644892099,8.65383826012817,0.01142929165829678
1039,SH603128,2018-04-03,非涨跌停,15.8308,15.538,17.4201,15.4962,16.9391,22205300.0,15.6217,15.6426,15.308,16.4791,17.7129,15.9353,15.63215,15.49001851851852,15.735369219258518,16.169572434555302,16.28256493809322,3579955.0,3810593.333333334,4822024.712675328,5621511.660516432,5193039.098885838,-0.83921902617589,6.114649681528701,5.607678832352531,8.34567988720482,0.033157637598912555
1040,SH603129,2017-11-06,非涨跌停,33.78,33.81,37.16,33.81,36.82,6043900.0,33.68,33.47,32.61,34.61,36.66,,33.575,33.233333333333334,33.90767226849816,34.492443666156724,,1606345.0,1783742.0000000005,1593631.1214001528,1830141.8808102622,,0.48728491842796995,2.3691460055096,3.28657719817015,4.04154957818361,0.03907707768799134
1041,SH603129,2018-03-28,涨停,22.73,22.4,25.0,22.25,25.0,2485860.0,22.23,21.77,24.08,23.73,23.4,21.18,22.0,22.941111111111113,23.27243495598393,23.408300587656758,22.94754359288321,1277295.0,1144008.8148148148,1062275.9740714636,1051022.11671386,1022671.6032047096,-1.4008183414076,4.0366208905535,5.087924507037901,5.936478774675166,0.0
1042,SH603129,2018-03-29,非涨跌停,25.0,25.75,27.5,25.53,26.18,7715940.0,22.73,22.23,24.02,23.02,23.83,21.58,22.48,22.85888888888889,23.05715450277985,23.389823345522615,22.991333145271792,989481.0,1043654.2222222224,1149224.3013063683,1088307.3812387586,985438.5543624896,1.2247741241204,1.8902891030393,3.7016098577563,3.928467257182618,0.01431532545665102
1043,SH603131,2017-11-01,涨停,46.0872,50.6999,50.6999,50.6999,50.6999,57867.0,,,,,,,,,,,,,,,,,0.075766014742985,10.008741258740999,0.0,0.0,0.0
1044,SH603131,2017-11-02,涨停,50.6999,55.776,55.776,55.776,55.776,138600.0,,,,,,,,,,,,,,,,,-0.37112258176226,10.011918951132,0.0,0.0,0.0
1045,SH603131,2017-12-27,涨停,37.8084,37.7883,41.5953,37.4861,41.5953,1183990.0,36.8617,37.8084,39.2789,39.8831,38.8558,51.0625,37.335049999999995,38.009114814814815,38.83550192896229,38.949597665896654,42.083824309280985,376769.5,403978.8148148149,374745.0191615946,437751.2867990481,763518.5158542151,-0.9177511437105401,0.9779951100244499,4.31301279572425,5.79579218861596,0.0
1046,SH603133,2017-12-25,非涨跌停,30.7659,30.4951,33.8445,30.2846,33.5537,5410740.0,29.8132,29.713,30.3247,30.5353,31.4378,39.41,29.7631,30.040548148148154,30.16302411241034,30.304150801543546,32.45725895515106,1233455.0,1370047.0370370373,1320364.559815695,1472642.6550212994,1852328.061329258,-0.5035390588533,1.078167115903,2.2906557488221,3.70069714638075,0.0
1047,SH603133,2018-02-09,非涨跌停,25.5313,24.8594,28.0884,24.1173,25.5413,1605660.0,25.1703,24.8494,27.3965,30.3748,30.4751,33.4033,25.00985,26.119611111111116,27.707986408070482,28.44892292016271,30.26660125415921,1586280.0,1277794.0740740742,1262763.7073881717,1284921.47833536,1706447.9690641912,-4.0526356125749,6.7193675889328,7.15604881164022,7.91576092679416,0.0
1048,SH603133,2018-04-02,非涨跌停,27.4867,27.5269,30.2344,27.3062,28.7402,5164370.0,27.0255,26.3235,25.782,26.6945,28.6801,26.4037,26.674500000000002,26.435677777777784,26.54676537585256,27.081548012406426,26.980954176843504,1318900.0,1464459.2592592593,1671397.2548461843,1938241.252864975,1634071.4590403342,-0.18044133337246002,0.97119892833222,4.29299823629072,6.54852860708952,0.0219473055083645
1049,SH603138,2017-12-11,涨停,42.4127,46.6591,46.6591,46.6591,46.6591,221504.0,40.9407,41.1361,43.0249,42.6471,46.4898,48.6912,41.038399999999996,41.49166296296296,42.19222905498138,43.33357052154496,46.02630586607662,581705.5,740062.9259259261,750589.0643774724,815635.9617130706,1160827.5109344835,0.9788473649783901,10.012285012285,0.0,0.0,0.0
1050,SH603138,2017-12-12,涨停,46.6591,51.3224,51.3224,51.3224,51.3224,757555.0,42.4127,40.9407,40.1982,43.6892,46.1381,49.2774,41.6767,41.24031481481482,42.403535990933804,43.16422602373258,45.87791198860489,736927.0,850006.4074074075,829023.8350888197,885614.3547910269,1017106.8620880174,-1.2456218717981,9.9944165270798,0.0,0.0,0.0
1051,SH603138,2018-01-10,涨停,58.0439,57.64,63.8535,57.4577,63.8535,7062360.0,58.9817,60.2843,58.2262,61.8084,61.639,43.6892,59.632999999999996,59.136085185185195,59.67353108361765,59.99731455596735,54.9826849535817,5840320.0,5255939.629629631,5604004.275053243,6262706.834782359,4912507.460874041,0.23240282374996,1.5958549222798002,3.0253272788070005,2.962302068722966,0.01936844486726687
1052,SH603138,2018-03-27,非涨跌停,51.7393,52.4557,56.9106,51.3224,55.2042,6443580.0,50.5539,56.103,51.5569,55.5298,53.3545,43.2854,53.328450000000004,52.400707407407424,53.02235876982114,52.988076354907385,50.50670193907234,5278280.0,3636511.111111112,3307776.5145799574,3436173.872953743,2883403.4795906143,1.0507313667262,0.11457378551787001,2.45978954536777,2.95562349775883,0.05151967143325701
1053,SH603139,2018-03-20,涨停,22.73,22.5,25.0,22.28,25.0,3713100.0,22.14,22.16,23.04,22.39,21.81,24.76,22.15,22.538518518518522,22.614196130040447,22.495206458674964,22.68685342499793,723504.5,640206.7407407409,777240.6299014407,753035.4576078511,647261.7792507913,0.3472743174358,3.0502885408079,3.25681476963896,3.6712196118476,0.0
1054,SH603139,2018-03-21,非涨跌停,25.0,26.0,27.5,25.63,25.99,8205490.0,22.73,22.14,23.0,22.23,22.54,23.79,22.435000000000002,22.59444444444445,22.608962722053015,22.63712900451677,22.54941236447243,629150.0,664797.6296296297,734450.3173639256,866741.845607408,687702.3048514647,-0.29441081370188,2.6119402985075,2.79885618635797,2.98823412558807,0.02553504858748922
1055,SH603139,2018-04-10,涨停,26.93,26.69,29.62,26.51,29.62,7368470.0,25.8,25.8,24.99,22.44,22.14,21.23,25.8,25.512592592592597,24.65266739463899,24.427485731045802,23.637324540868075,3475815.0,3138617.4074074076,3369416.4266525996,2991532.443349922,2354757.337191173,1.6578434015423997,1.8569463548831,4.7949994522282005,4.945984882875781,0.03042302158701515
1056,SH603160,2017-11-01,非涨跌停,106.625,106.274,117.289,106.234,113.855,4736030.0,107.399,107.509,104.567,92.578,94.2047,,107.45400000000001,106.31796296296298,101.54769783262768,100.00968190440685,,3282085.0,3809854.8148148153,2887108.841094808,2646103.828870608,,0.075766014742985,1.5565217391303998,5.150792525546,5.21473520211968,0.1574663057153821
1057,SH603160,2017-11-23,涨停,111.696,122.862,122.862,122.862,122.862,1528270.0,104.527,106.425,106.927,115.401,113.714,95.1686,105.476,105.77144444444446,109.20003227102588,110.15174592088495,106.12580298833116,1974550.0,2122895.9259259263,2597856.2803235566,2830225.998611541,2771588.708916056,-2.2896611070688997,9.996404171161501,0.0,0.0,0.0
1058,SH603160,2018-04-20,涨停,94.0139,93.8131,103.412,93.5018,103.412,10281300.0,95.5702,89.2946,90.7204,92.4073,88.1299,87.3567,92.4324,91.97701481481482,91.662050562944,91.03684629714236,90.37040516825091,3719625.0,2723381.111111111,2190825.6335833827,2115105.0952183306,1985344.3794436548,-1.4702429222526001,0.47804878048780003,0.90916773012527,0.9777961451945438,0.14343729559368518
1059,SH603165,2017-12-21,非涨跌停,53.3148,53.1643,58.6312,52.7229,58.0193,5093130.0,57.7083,60.0355,61.2493,64.2686,68.4515,69.4346,58.8719,59.68332222222223,61.132623552634605,62.63224828220824,63.83973225588668,1889120.0,1828871.8518518521,2729747.6547379894,2832820.6394090564,2655074.474821499,0.37878626575082003,0.7065311046010699,1.27845484810194,1.9578711405492202,0.03559988347956073
1060,SH603166,2018-01-17,非涨跌停,9.6891,9.72618,10.6407,9.55316,10.3812,7018160.0,9.61495,9.98571,9.94863,10.27,9.8992,10.0722,9.800329999999999,9.863950000000003,10.018978296384274,9.966862009935646,10.024150048960779,1652245.0,1720663.3333333335,2121274.179014444,1721439.096103549,1650975.4858597522,0.23502921788257997,1.0588235294118,2.8552307150405003,3.69918624731453,0.0
1061,SH603166,2018-03-01,涨停,8.89816,9.08353,9.78797,9.08353,9.78797,3078280.0,8.94759,8.95995,8.72514,8.6757,9.0341,10.0722,8.953769999999999,8.867947037037037,8.767561938993419,8.798941580663687,9.239060541026593,1169244.5,1026178.5555555557,1059426.6625255146,1502922.2593209743,1507765.510189644,0.44017195760703004,1.2820512820513001,4.3203603969786,4.45263552925373,0.0
1062,SH603167,2018-04-16,非涨跌停,11.2978,11.6046,12.4265,11.517,11.8676,30041800.0,11.4183,11.3307,11.1006,11.2868,11.7361,12.1635,11.374500000000001,11.273855555555556,11.279908070073382,11.335444932690146,11.58925369310319,4688950.0,4276644.444444445,3969037.509369112,4424890.659066965,4576564.241930806,-1.532200166379,3.1847133757962,4.1957427875609,5.12158448913935,0.05171006885011056
1063,SH603168,2018-03-29,涨停,46.2658,46.5171,50.896,46.5171,50.896,2940390.0,46.0146,44.7583,48.4912,48.886,47.7015,42.1022,45.386449999999996,46.229940740740744,47.47022953963824,47.762983441619994,46.34366699878413,976879.5,1071326.4444444445,1119228.6193979895,1161492.6269319362,1100667.8007643176,1.2247741241204,1.5759312320916998,3.1032039593644,3.47009113594689,0.0180969577002328
1064,SH603168,2018-04-26,涨停,50.9678,51.0395,56.0645,50.6806,56.0645,4049790.0,50.6806,50.0704,50.9678,54.3417,56.9619,49.6397,50.3755,51.10867407407408,52.00278835935095,52.96780234664544,51.37976838356574,1805055.0,1643915.3333333335,1597029.2184019373,2141096.4918859843,1757540.3480473862,-1.3773046215267,0.12828736369468,1.6918052790040798,3.14078924885625,0.026173515592874064
1065,SH603177,2017-10-13,涨停,18.9179,18.7972,20.8076,18.7972,20.8076,9119610.0,19.0988,18.4756,,,,,18.7872,,,,,5747195.0,,,,,0.13062224978589998,4.5982819605862,4.95325153462271,5.258620931416549,0.0
1066,SH603177,2017-10-16,涨停,20.8076,22.8884,22.8884,22.8884,22.8884,3154540.0,18.9179,19.0988,17.9026,,,,19.00835,18.591744444444444,,,,5632400.0,4550775.925925926,,,,-0.35549087854589,10.0,0.0,0.0,0.0
1067,SH603177,2017-12-13,涨停,18.0534,18.2544,19.8628,18.164,19.8628,12762700.0,18.3952,17.9026,17.792,18.4555,18.355,22.0038,18.148899999999998,17.96850370370371,18.031036028014622,17.947674527047333,19.030302542478253,3956775.0,3601528.1481481483,4103052.513129231,3508245.0331953275,4719889.689185731,0.67736238628584,0.40650406504065,4.20397241947105,3.4698858942575,0.02774353113729958
1068,SH603177,2017-12-26,涨停,19.4205,19.521,21.3605,19.5009,21.3605,13289600.0,20.2146,20.7875,21.3203,18.0534,17.6815,21.5414,20.50105,20.751422222222224,20.115420679211322,19.667390093882908,19.658252732846847,10533305.0,9972670.740740743,8791052.786353134,8201738.546190974,7566622.741620289,0.7823290689936601,0.28341993386868,1.67230882275758,1.7681860998429109,0.007089935973960998
1069,SH603177,2018-01-12,非涨跌停,20.6669,20.4759,22.7276,20.1141,21.7023,12005300.0,20.4156,20.4558,20.9182,21.3002,20.7875,18.1439,20.4357,20.644933333333338,20.960659685467377,20.879977485246055,20.1239042399899,4286425.0,4661793.703703704,6609978.0528278155,7971916.53853343,6976763.3582510445,0.10498212588805002,-0.35476718403547997,2.28519640267362,6.94159312591816,0.015344834621317421
1070,SH603177,2018-03-19,涨停,17.2794,17.9931,19.0083,17.8725,19.0083,6807200.0,17.2291,17.6111,18.556,17.5307,17.199,19.521,17.420099999999998,17.876922222222227,17.772073345739752,17.682514766154757,17.64598838275815,2721520.0,3299002.2222222225,3183221.5273276684,3574017.5410202933,3519787.229109878,0.28655468301302,2.6601520086862003,4.4281078097912,5.544303939080921,0.01890302061555464
1071,SH603177,2018-03-28,非涨跌停,16.9477,16.6361,18.6465,16.4953,17.7418,7356270.0,16.626,16.5456,18.5459,17.6111,17.4101,15.1685,16.5858,17.437600000000003,17.649826124801887,17.742319494335028,17.21428299619777,4709155.0,5309178.51851852,5041716.508185447,4729361.030893963,4183249.355902134,-1.4008183414076,4.1549691184728,4.77643804502647,4.78667578817287,0.03320696868961634
1072,SH603178,2017-10-09,非涨跌停,16.7851,16.7851,18.4656,16.7851,18.0228,10695000.0,,,,,,,,,,,,,,,,,0.75949336850463,1.9444444444443998,4.2171717171717,5.6559051648060095,0.046693725000403315
1073,SH603178,2018-04-11,非涨跌停,13.4945,13.4844,14.8429,13.3536,14.2895,7037460.0,13.4844,12.9813,13.092,12.2366,13.1222,12.5687,13.23285,13.210125925925928,12.940595748661327,13.027820071835762,12.882029160190998,1733395.0,1611115.5555555555,1380517.0899212705,1257480.9846993615,1171867.2334130714,0.5566836200233001,1.1659807956103998,2.13550988148298,2.2741580783836035,0.0
1074,SH603179,2018-01-16,涨停,32.89,34.8,36.18,34.01,36.18,3731830.0,36.23,36.5,37.37,36.94,35.75,36.77,36.364999999999995,36.66037037037037,36.79115622645929,36.58273586553374,36.76196141087879,535372.0,657597.7407407409,797474.7384181948,749933.476198938,1065900.9773703627,0.7654623033419301,1.6292134831461,3.3144462737773,3.68715269579565,0.08359379195158224
1075,SH603180,2017-10-10,涨停,84.96,89.88,93.46,88.5,93.46,1033570.0,,,,,,,,,,,,,,,,,0.2551581358105,0.074954491915623,0.278817152859833,1.034411456841233,0.05666523730123599
1076,SH603180,2017-10-23,涨停,102.12,101.9,112.33,101.9,112.33,960227.0,101.43,101.94,98.42,84.96,,,101.685,100.29000000000003,96.07477308952735,,,840149.0,830793.962962963,748582.8039965881,,,0.060704755274889007,0.044531528322052004,0.044531528322052004,0.599155823465502,0.04125360509588479
1077,SH603180,2017-12-19,非涨跌停,128.85,129.1,141.74,129.1,139.02,1093280.0,126.81,129.79,123.55,114.75,119.2,113.67,128.3,126.97740740740743,123.1521052236226,122.52159161593607,120.30169397945177,640900.0,725000.0,578357.4551369392,591493.8307047738,710246.9706166425,0.87566349502834,1.2142857142857,1.250012759659048,2.091443130725138,0.07329633127194532
1078,SH603181,2018-01-16,涨停,24.04,23.83,26.44,23.75,26.44,5843170.0,24.2,24.56,24.47,24.06,23.61,22.69,24.38,24.271111111111118,24.062974566843344,23.988447107281374,23.351351044883696,5554905.0,5167820.370370371,4116312.9450282017,4967293.147095741,3880015.652807943,0.7654623033419301,0.7621951219512201,3.66415590626492,4.146983722504911,0.009707761531095043
1079,SH603181,2018-04-24,涨停,21.73,21.92,23.9,21.75,23.9,9314600.0,22.67,25.0,22.5,24.36,21.76,21.43,23.835,23.202592592592595,23.64593202555484,23.181083555415498,22.610413022445794,7137170.0,5464306.666666667,6264548.28256712,5440881.194382502,4994251.197136316,1.9854876708434999,2.3993144815767002,2.4850777748871633,2.6998360427300483,0.020102771098983466
1080,SH603186,2018-02-22,涨停,18.3476,18.7792,20.1844,18.7792,20.1844,750270.0,18.3276,18.8294,19.3012,22.784,25.3234,24.4401,18.5785,18.736503703703704,19.716748240466877,20.96289992339009,22.4844846980385,891770.0,765173.0370370371,881090.3666979114,823518.9386914857,969972.740566648,2.1693201244452,1.3098236775818999,2.5336890523906996,6.1064732556429,0.0
1081,SH603186,2018-02-23,非涨跌停,20.1844,21.0376,22.2018,21.0376,21.8706,4533100.0,18.3476,18.3276,18.3878,21.5695,24.9721,25.5743,18.337600000000002,18.426444444444446,19.268264859166244,20.581813434376205,22.381550629293198,661450.0,735935.5555555556,808508.4477127166,766690.37840447,1177098.698340656,0.62611689126614,0.54570259208731,2.92000426806501,3.8120450992427752,0.03867071497717052
1082,SH603186,2018-03-26,非涨跌停,21.7502,21.5795,23.9282,21.4591,22.8542,1160340.0,23.9784,24.2895,23.1453,24.4802,22.503,20.074,24.13395,23.689162962962964,23.774058596723123,23.29968656924295,22.223097508988396,2781175.0,1785194.1481481483,2106373.4652993544,1736798.748993933,1683481.7613168852,-0.60388338982878,-0.042553191489362,4.681154473394737,8.263287013823586,0.0
1083,SH603186,2018-03-28,非涨跌停,24.0386,23.5267,26.4375,23.4866,25.9758,4728660.0,22.8542,21.7502,24.2895,23.6371,22.503,18.99,22.3022,23.20068888888889,23.178308933766537,23.07549332278373,22.091861044567423,1499380.0,2189289.62962963,1632637.4544346586,1698358.756290479,1655334.112025399,-1.4008183414076,0.8812260536398501,3.23416723011045,6.40850759272835,0.017309289202111427
1084,SH603189,2017-10-20,涨停,20.3995,20.299,22.4394,20.299,22.4394,3636590.0,21.4345,21.6054,21.3943,,,,21.51995,21.325100000000003,,,,4028940.0,3087185.9259259263,,,,0.25150051688757,0.13452914798206,6.02246836925466,6.500456610684649,0.03498580495908058
1085,SH603189,2017-10-24,非涨跌停,22.761,22.7308,25.0421,22.7308,24.1377,16595300.0,22.4394,20.3995,21.6054,21.2938,,,21.419449999999998,21.590103703703704,21.371634156277384,,,3191330.0,3573062.592592593,3264940.54174429,,,0.22329701638626,2.8052805280527995,3.8473814034174993,3.8475379795089593,0.020766951167929638
1086,SH603189,2018-03-09,涨停,14.5911,14.6112,16.0483,14.4505,16.0483,3546290.0,14.4304,14.5208,14.2796,13.2747,12.7321,16.2995,14.4756,14.411762962962966,14.115541773240082,13.824903428869542,14.395137934027776,1200040.0,1350839.4814814818,1223829.7335509413,1196836.541186146,1149117.9312580314,0.5704891670919,2.1753039027511,2.4318786301404502,1.73002071109118,0.02432183291298867
1087,SH603189,2018-04-11,涨停,16.0583,16.1286,17.6661,15.9679,17.6661,3291900.0,16.2593,15.8774,16.5407,14.551,15.4755,13.7269,16.06835,16.239944444444443,15.851248723984517,15.822528708195565,15.263462385136297,3105065.0,4386650.740740742,4086279.1188143957,4126895.7515583583,3310419.14041204,0.5566836200233001,1.9721577726218,7.1582468513283,8.01854401138096,0.0
1088,SH603189,2018-04-26,涨停,16.1387,16.3296,17.7566,15.9578,17.7566,6371360.0,15.5559,15.0936,17.0029,17.9877,16.1387,15.9176,15.32475,16.062040740740745,16.62936183795296,16.431478413521734,16.220996422691268,4694640.0,4507498.518518519,6995974.077671359,4952548.061240242,4603194.696851846,-1.3773046215267,2.4347826086957003,3.6078031365549004,4.91078114638813,0.029091775824706376
